"Day","Hour","Irradiance","Month","omega","delta","alpha_s","gamma_s","theta_i","IncidentFlux"
199,18,7.59754236466762e-14,7,90,21.0074313677336,14.1516332802645,74.3126439359213,69.9509320621067,2.6046256971404e-14
199,19,0,7,105,21.0074313677336,3.88659746200795,64.6625656479653,74.205791730008,0
199,20,0,7,120,21.0074313677336,-5.55969726752846,54.3198123655199,78.0911506796697,0
199,21,0,7,135,21.0074313677336,-13.7852607119397,42.8191203542125,81.3830517033199,0
199,22,0,7,150,21.0074313677336,-20.2907531473435,29.8445538760077,83.8891284662792,0
199,23,0,7,165,21.0074313677336,-24.5187274954622,15.4004303212984,85.458219922686,0
200,0,0,7,-180,20.8249442156616,-26.1750557843384,-7.30771739856098e-15,86.1750557843384,0
200,1,0,7,-165,20.8249442156616,-24.6972157811275,-15.4422189919538,85.6401806746498,0
200,2,0,7,-150,20.8249442156616,-20.4587836590161,-29.9204898411685,84.0696332567594,0
200,3,0,7,-135,20.8249442156616,-13.9397049588594,-42.9192400963555,81.5615068203577,0
200,4,0,7,-120,20.8249442156616,-5.70045420784082,-54.4365177233264,78.2674261722933,0
200,5,0,7,-105,20.8249442156616,3.75772429622562,-64.7920561231467,74.3802495914668,0
200,6,150.016030631433,7,-90,20.8249442156616,14.0317715987408,-74.4545168629847,70.1243659985029,51.0023969928442
200,7,291.313674848651,7,-75,20.8249442156616,24.7955866391681,-83.9916365321598,65.7507149132051,119.644704118225
200,8,415.68122716579,7,-60,20.8249442156616,35.7498435491884,-85.8511575868175,57.6336418873751,222.527024415473
200,9,515.890897499837,7,-45,20.8249442156616,46.5371454224698,-73.902231639366,43.6187381958643,373.477299908192
200,10,586.118864058307,7,-30,20.8249442156616,56.5589545861592,-57.9988780825102,29.6948633710257,509.147348948997
200,11,622.283732693094,7,-15,20.8249442156616,64.5209630764741,-34.2182242051437,16.3302889272161,597.178806769209
200,12,622.283732693094,7,0,20.8249442156616,67.8249442156616,0,7.8249442156616,616.489438294191
200,13,586.118864058307,7,15,20.8249442156616,64.5209630764741,34.2182242051437,16.3302889272161,562.472945176425
200,14,515.890897499837,7,30,20.8249442156616,56.5589545861592,57.9988780825102,29.6948633710257,448.142004832028
200,15,415.681227165791,7,45,20.8249442156616,46.5371454224698,73.902231639366,43.6187381958643,300.930881116104
200,16,291.313674848652,7,60,20.8249442156616,35.7498435491884,85.8511575868175,57.6336418873751,155.949225028996
200,17,150.016030631433,7,75,20.8249442156616,24.7955866391681,83.9916365321598,65.7507149132051,61.612705298553
200,18,7.67674996454995e-14,7,90,20.8249442156616,14.0317715987408,74.4545168629847,70.1243659985029,2.60993873560564e-14
200,19,0,7,105,20.8249442156616,3.75772429622562,64.7920561231467,74.3802495914668,0
200,20,0,7,120,20.8249442156616,-5.70045420784082,54.4365177233264,78.2674261722933,0
200,21,0,7,135,20.8249442156616,-13.9397049588594,42.9192400963555,81.5615068203577,0
200,22,0,7,150,20.8249442156616,-20.4587836590161,29.9204898411685,84.0696332567594,0
200,23,0,7,165,20.8249442156616,-24.6972157811275,15.4422189919538,85.6401806746498,0
201,0,0,7,-180,20.6362861831794,-26.3637138168206,-7.32873086146607e-15,86.3637138168206,0
201,1,0,7,-165,20.6362861831794,-24.8817275241581,-15.4855468359719,85.8282947747616,0
201,2,0,7,-150,20.6362861831794,-20.6324614644665,-29.9991684929368,84.2562432638233,0
201,3,0,7,-135,20.6362861831794,-14.0993287367987,-43.0228863716181,81.7460004315413,0
201,4,0,7,-120,20.6362861831794,-5.84594618438292,-54.5572297241174,78.4496709805865,0
201,5,0,7,-105,20.6362861831794,3.62447312325638,-64.9258851707627,74.5606215069505,0
201,6,151.549560048439,7,-90,20.6362861831794,13.9077699711931,-74.6010313692336,70.3036860247756,51.0774589675362
201,7,294.2916105271,7,-75,20.6362861831794,24.6770133820029,-84.1531997655064,65.9301084535661,120.027044445721
201,8,419.930502308405,7,-60,20.6362861831794,35.6317485081423,-85.6700100690909,57.6421146926929,224.749339302579
201,9,521.164559680816,7,-45,20.6362861831794,46.4125593739345,-73.6965180257737,43.6095770945755,377.352628778148
201,10,592.110427200675,7,-30,20.6362861831794,56.4176098927727,-57.7725554611297,29.6612155127187,514.524243840681
201,11,628.644988925462,7,-15,20.6362861831794,64.3514250908671,-34.0264410844927,16.2477158624115,603.53754250169
201,12,628.644988925462,7,0,20.6362861831794,67.6362861831794,0,7.63628618317945,623.069902223946
201,13,592.110427200675,7,15,20.6362861831794,64.3514250908671,34.0264410844927,16.2477158624115,568.462134301198
201,14,521.164559680817,7,30,20.6362861831794,56.4176098927727,57.7725554611297,29.6612155127187,452.874647477629
201,15,419.930502308406,7,45,20.6362861831794,46.4125593739345,73.6965180257737,43.6095770945755,304.053443402319
201,16,294.2916105271,7,60,20.6362861831794,35.6317485081423,85.6700100690909,57.6421146926929,157.506646134702
201,17,151.549560048439,7,75,20.6362861831794,24.6770133820029,84.1531997655064,65.9301084535661,61.8095967706439
201,18,7.75522505716562e-14,7,90,20.6362861831794,13.9077699711931,74.6010313692336,70.3036860247756,2.61377987184375e-14
201,19,0,7,105,20.6362861831794,3.62447312325638,64.9258851707627,74.5606215069505,0
201,20,0,7,120,20.6362861831794,-5.84594618438292,54.5572297241174,78.4496709805865,0
201,21,0,7,135,20.6362861831794,-14.0993287367987,43.0228863716181,81.7460004315413,0
201,22,0,7,150,20.6362861831794,-20.6324614644665,29.9991684929368,84.2562432638233,0
201,23,0,7,165,20.6362861831794,-24.8817275241581,15.4855468359719,85.8282947747616,0
202,0,0,7,-180,20.4415131737336,-26.5584868262664,-7.35049751598902e-15,86.5584868262664,0
202,1,0,7,-165,20.4415131737336,-25.0722066887067,-15.5304150701511,86.0225064948587,0
202,2,0,7,-150,20.4415131737336,-20.8117312224243,-30.0805860002118,84.448903279727,0
202,3,0,7,-135,20.4415131737336,-14.2640798570255,-43.1300444244587,81.936478162997,0
202,4,0,7,-120,20.4415131737336,-5.99612693896025,-54.6819202480585,78.6378317878797,0
202,5,0,7,-105,20.4415131737336,3.4868822007211,-65.0640106736113,74.7468552697448,0
202,6,153.068320678473,7,-90,20.4415131737336,13.7796574753792,-74.7521301473003,70.4888408510014,51.1233566041346
202,7,297.240866939821,7,-75,20.4415131737336,24.5544158379157,-84.3196774982008,66.1153445285956,120.35185313626
202,8,424.138854441217,7,-60,20.4415131737336,35.5095420006739,-85.4835523410762,57.6512741768136,226.944396214409
202,9,526.387433404497,7,-45,20.4415131737336,46.2835499447824,-73.485121794701,43.6008017036894,381.189888119751
202,10,598.044288078778,7,-30,20.4415131737336,56.271254844482,-57.5406573102538,29.6275861798347,519.854190126753
202,11,634.944982532458,7,-15,20.4415131737336,64.1761323458224,-33.8309076926425,16.1642834297027,609.843965569096
202,12,634.944982532459,7,0,20.4415131737336,67.4415131737336,0,7.44151317373354,629.597211964608
202,13,598.044288078778,7,15,20.4415131737336,64.1761323458224,33.8309076926425,16.1642834297027,574.402050982842
202,14,526.387433404497,7,30,20.4415131737336,56.271254844482,57.5406573102538,29.6275861798347,457.565966835802
202,15,424.138854441217,7,45,20.4415131737336,46.2835499447824,73.485121794701,43.6008017036894,307.145331008401
202,16,297.240866939821,7,60,20.4415131737336,35.5095420006739,85.4835523410762,57.6512741768136,159.044964571276
202,17,153.068320678473,7,75,20.4415131737336,24.5544158379157,84.3196774982008,66.1153445285956,61.976861525704
202,18,7.83294438865107e-14,7,90,20.4415131737336,13.7796574753792,74.7521301473003,70.4888408510014,2.61612858536888e-14
202,19,0,7,105,20.4415131737336,3.4868822007211,65.0640106736113,74.7468552697448,0
202,20,0,7,120,20.4415131737336,-5.99612693896025,54.6819202480585,78.6378317878797,0
202,21,0,7,135,20.4415131737336,-14.2640798570255,43.1300444244587,81.936478162997,0
202,22,0,7,150,20.4415131737336,-20.8117312224243,30.0805860002118,84.448903279727,0
202,23,0,7,165,20.4415131737336,-25.0722066887067,15.5304150701511,86.0225064948587,0
203,0,0,7,-180,20.2406829027704,-26.7593170972296,-7.3730186947411e-15,86.7593170972296,0
203,1,0,7,-165,20.2406829027704,-25.2685954123902,-15.5768250547643,86.2227582981333,0
203,2,0,7,-150,20.2406829027704,-20.9965357692377,-30.1647385440493,84.6475562980776,0
203,3,0,7,-135,20.2406829027704,-14.4339043918317,-43.2406991674879,82.1328838581316,0
203,4,0,7,-120,20.2406829027704,-6.15094863264613,-54.8105604591657,78.8318535143529,0
203,5,0,7,-105,20.2406829027704,3.34499117449762,-65.2063894454527,74.9388969289837,0
203,6,154.571862479984,7,-90,20.2406829027704,13.6474643905508,-74.9077544829553,70.6797774561587,51.1397122067878
203,7,300.16057015849,7,-75,20.2406829027704,24.4278145616089,-84.4909918025962,66.3063705596,120.618313722623
203,8,428.305036538665,7,-60,20.2406829027704,35.3832355000075,-85.2918900055079,57.6611566200825,229.111186231233
203,9,531.557971020676,7,-45,20.2406829027704,46.1501224481194,-73.268192916594,43.592480086221,384.987433689565
203,10,603.918688361575,7,-30,20.2406829027704,56.1198979495684,-57.3034008742123,29.5940950086069,525.134977907681
203,11,641.181846690014,7,-15,20.2406829027704,63.9951176756616,-33.6318673714709,16.0802194807897,616.095501576573
203,12,641.181846690014,7,0,20.2406829027704,67.2406829027704,0,7.24068290277039,636.068715307191
203,13,603.918688361575,7,15,20.2406829027704,63.9951176756616,33.6318673714709,16.0802194807897,580.290270440973
203,14,531.557971020676,7,30,20.2406829027704,56.1198979495684,57.3034008742123,29.5940950086069,462.214017794179
203,15,428.305036538665,7,45,20.2406829027704,46.1501224481194,73.268192916594,43.592480086221,310.205219078395
203,16,300.16057015849,7,60,20.2406829027704,35.3832355000075,85.2918900055079,57.6611566200825,160.563473277407
203,17,154.571862479984,7,75,20.2406829027704,24.4278145616089,84.4909918025962,66.3063705596,62.1140791125774
203,18,7.90988492909105e-14,7,90,20.2406829027704,13.6474643905508,74.9077544829553,70.6797774561587,2.61696554840248e-14
203,19,0,7,105,20.2406829027704,3.34499117449762,65.2063894454527,74.9388969289837,0
203,20,0,7,120,20.2406829027704,-6.15094863264613,54.8105604591657,78.8318535143529,0
203,21,0,7,135,20.2406829027704,-14.4339043918317,43.2406991674879,82.1328838581316,0
203,22,0,7,150,20.2406829027704,-20.9965357692377,30.1647385440493,84.6475562980776,0
203,23,0,7,165,20.2406829027704,-25.2685954123902,15.5768250547643,86.2227582981333,0
204,0,0,7,-180,20.0338548806334,-26.9661451193666,-7.39629583352852e-15,86.9661451193665,0
204,1,0,7,-165,20.0338548806334,-25.4708340225182,-15.6247783024018,86.4289908560012,0
204,2,0,7,-150,20.0338548806334,-21.1868161334865,-30.2516223295215,84.8521435300124,0
204,3,0,7,-135,20.0338548806334,-14.6087466870054,-43.3548351962673,82.3351595926994,0
204,4,0,7,-120,20.0338548806334,-6.31036185387274,-54.9431208281786,79.0316793306482,0
204,5,0,7,-105,20.0338548806334,3.19884107868024,-65.3529772673448,75.1366908016248,0
204,6,156.059739921085,7,-90,20.0338548806334,13.5112222096477,-75.0678443102886,70.8764410985706,51.1261720426038
204,7,303.04985501203,7,-75,20.0338548806334,24.2972311925434,-84.6670630553162,66.5031322484642,120.825654276894
204,8,432.42781407108,7,-60,20.0338548806334,35.2528415287719,-85.0951307587093,57.6717988617786,231.248697734203
204,9,536.674640387468,7,-45,20.0338548806334,46.0122833925531,-73.0458837790631,43.5846815917301,388.743608477541
204,10,609.731887337482,7,-30,20.0338548806334,55.9635493504832,-57.0610051393891,29.5608644500361,530.364374569986
204,11,647.353733280676,7,-15,20.0338548806334,63.8084159699328,-33.4295615388107,15.9957612259669,622.289546534736
204,12,647.353733280676,7,0,20.0338548806334,67.0338548806335,0,7.03385488063346,642.481728579366
204,13,609.731887337482,7,15,20.0338548806334,63.8084159699328,33.4295615388107,15.9957612259669,586.124340020605
204,14,536.674640387468,7,30,20.0338548806334,55.9635493504832,57.0610051393891,29.5608644500361,466.816835247997
204,15,432.42781407108,7,45,20.0338548806334,46.0122833925531,73.0458837790631,43.5846815917301,313.231772469591
204,16,303.049855012031,7,60,20.0338548806334,35.2528415287719,85.0951307587093,57.6717988617786,162.061463300212
204,17,156.059739921085,7,75,20.0338548806334,24.2972311925434,84.6670630553162,66.5031322484642,62.2208520162414
204,18,7.98602387934293e-14,7,90,20.0338548806334,13.5112222096477,75.0678443102886,70.8764410985706,2.61627265941935e-14
204,19,0,7,105,20.0338548806334,3.19884107868024,65.3529772673448,75.1366908016248,0
204,20,0,7,120,20.0338548806334,-6.31036185387274,54.9431208281786,79.0316793306482,0
204,21,0,7,135,20.0338548806334,-14.6087466870054,43.3548351962673,82.3351595926994,0
204,22,0,7,150,20.0338548806334,-21.1868161334865,30.2516223295215,84.8521435300124,0
204,23,0,7,165,20.0338548806334,-25.4708340225182,15.6247783024018,86.4289908560012,0
205,0,0,7,-180,19.8210903949293,-27.1789096050707,-7.42033047641171e-15,87.1789096050707,0
205,1,0,7,-165,19.8210903949293,-25.6788610528476,-15.6742764868537,86.6411430655045,0
205,2,0,7,-150,19.8210903949293,-21.3825115511479,-30.3412335974109,85.0626044209155,0
205,3,0,7,-135,19.8210903949293,-14.7885493749068,-43.4724368038155,82.5432456904146,0
205,4,0,7,-120,19.8210903949293,-6.47431562712861,-55.0795711552457,79.2372506720361,0
205,5,0,7,-105,19.8210903949293,3.04847433499512,-65.5037289240312,75.3401794849905,0
205,6,157.531512111581,7,-90,19.8210903949293,13.3709636510343,-75.2323382672602,71.0787753269299,51.0824069813708
205,7,305.907865342985,7,-75,19.8210903949293,24.1626884833951,-84.847810020924,66.705573587702,120.973148691127
205,8,436.505965370502,7,-60,19.8210903949293,35.118373708762,-84.8933842585362,57.6832382353321,233.355917175173
205,9,541.735925325313,7,-45,19.8210903949293,45.8700405560869,-72.8183489562466,43.5774767500633,392.456743843806
205,10,615.482162430185,7,-30,19.8210903949293,55.8022209099948,-56.8136904016324,29.5280196084281,535.540126235922
205,11,653.458813441247,7,-15,19.8210903949293,63.6160642134405,-33.2242291196197,15.911155218962,628.423468504339
205,12,653.458813441247,7,0,19.8210903949293,66.8210903949294,0,6.82109039492933,648.83353832613
205,13,615.482162430185,7,15,19.8210903949293,63.6160642134405,33.2242291196197,15.911155218962,591.901780741234
205,14,541.735925325313,7,30,19.8210903949293,55.8022209099948,56.8136904016324,29.5280196084281,471.37243537608
205,15,436.505965370503,7,45,19.8210903949293,45.8700405560869,72.8183489562466,43.5774767500633,316.2236466685
205,16,305.907865342985,7,60,19.8210903949293,35.118373708762,84.8933842585362,57.6832382353321,163.538224334736
205,17,157.531512111581,7,75,19.8210903949293,24.1626884833951,84.847810020924,66.705573587702,62.2968063173056
205,18,8.06133867779252e-14,7,90,19.8210903949293,13.3709636510343,75.2323382672602,71.0787753269299,2.6140330758838e-14
205,19,0,7,105,19.8210903949293,3.04847433499512,65.5037289240312,75.3401794849905,0
205,20,0,7,120,19.8210903949293,-6.47431562712861,55.0795711552457,79.2372506720361,0
205,21,0,7,135,19.8210903949293,-14.7885493749068,43.4724368038155,82.5432456904146,0
205,22,0,7,150,19.8210903949293,-21.3825115511479,30.3412335974109,85.0626044209155,0
205,23,0,7,165,19.8210903949293,-25.6788610528476,15.6742764868537,86.6411430655045,0
206,0,0,7,-180,19.602452492367,-27.397547507633,-7.4451242808164e-15,87.397547507633,0
206,1,0,7,-165,19.602452492367,-25.8926132608618,-15.7253214520095,86.859152067242,0
206,2,0,7,-150,19.602452492367,-21.5835594813216,-30.433568635692,85.2788766676694,0
206,3,0,7,-135,19.602452492367,-14.9732533881622,-43.5934879947595,82.7570807391088,0
206,4,0,7,-120,19.602452492367,-6.64275742228692,-55.2198805923478,79.4485072531413,0
206,5,0,7,-105,19.602452492367,2.89393475163178,-65.6585982402926,75.5493038698849,0
206,6,158.986742933607,7,-90,19.602452492367,13.2267226697133,-75.4011737514986,71.2867219919231,51.0081131181732
206,7,308.73375426121,7,-75,19.602452492367,24.0242103279889,-85.0331499361974,66.9136368711256,121.060117930891
206,8,440.538281992688,7,-60,19.602452492367,34.9798468099599,-84.6867619913046,57.6955125021315,235.431829891273
206,9,546.740326066252,7,-45,19.602452492367,45.7234030584569,-72.585744977488,43.5709371617036,396.125160739728
206,10,621.16780970907,7,-30,19.602452492367,55.6359262937228,-56.5616778401708,29.4956880700219,540.65995933394
206,11,659.495278104717,7,-15,19.602452492367,63.4181015216841,-33.0161060119492,15.8266573012576,634.494609385901
206,12,659.495278104717,7,0,19.602452492367,66.602452492367,0,6.602452492367,655.12140314113
206,13,621.167809709071,7,15,19.602452492367,63.4181015216841,33.0161060119492,15.8266573012576,597.62008898246
206,14,546.740326066253,7,30,19.602452492367,55.6359262937228,56.5616778401708,29.4956880700219,475.878817023137
206,15,440.538281992689,7,45,19.602452492367,45.7234030584569,72.585744977488,43.5709371617036,319.179488774733
206,16,308.733754261211,7,60,19.602452492367,34.9798468099599,84.6867619913046,57.6955125021315,164.993045294815
206,17,158.986742933608,7,75,19.602452492367,24.0242103279889,85.0331499361974,66.9136368711256,62.341592337541
206,18,8.13580700703962e-14,7,90,19.602452492367,13.2267226697133,75.4011737514986,71.2867219919231,2.6102312461109e-14
206,19,0,7,105,19.602452492367,2.89393475163178,65.6585982402926,75.5493038698849,0
206,20,0,7,120,19.602452492367,-6.64275742228692,55.2198805923478,79.4485072531413,0
206,21,0,7,135,19.602452492367,-14.9732533881622,43.5934879947595,82.7570807391088,0
206,22,0,7,150,19.602452492367,-21.5835594813216,30.433568635692,85.2788766676694,0
206,23,0,7,165,19.602452492367,-25.8926132608618,15.7253214520095,86.859152067242,0
207,0,0,7,-180,19.3780059600757,-27.6219940399243,-7.47067902268703e-15,87.6219940399243,0
207,1,0,7,-165,19.3780059600757,-26.1120256455689,-15.7779152207514,87.0829532638246,0
207,2,0,7,-150,19.3780059600757,-21.7898956225152,-30.5286237907481,85.5008962364389,0
207,3,0,7,-135,19.3780059600757,-15.1627979739895,-43.7179724990636,82.9766016074325,0
207,4,0,7,-120,19.3780059600757,-6.81563316458857,-55.3640176653834,79.6653870832295,0
207,5,0,7,-105,19.3780059600757,2.73526752145196,-65.817538117169,75.7640031542943,0
207,6,160.425001170866,7,-90,19.3780059600757,13.0785344679558,-75.5742869762248,71.5002212584598,50.9030123776117
207,7,311.526684394834,7,-75,19.3780059600757,23.881821788608,-85.2229985948339,67.1272627051488,121.085931259164
207,8,444.523569075198,7,-60,19.3780059600757,34.8372767986535,-84.4753771379973,57.7086597840028,237.475420963303
207,9,551.686359698343,7,-45,19.3780059600757,45.5723814316655,-72.3482300959345,43.5651353848111,399.747171012074
207,10,626.787144394145,7,-30,19.3780059600757,55.4646810487591,-56.3051890994455,29.4639997214993,545.721582288584
207,11,665.46133853633,7,-15,19.3780059600757,63.2145691716252,-32.8054245889062,15.7425324996822,640.500286852827
207,12,665.46133853633,7,0,19.3780059600757,66.3780059600757,0,6.37800596007568,661.34255564718
207,13,626.787144394145,7,15,19.3780059600757,63.2145691716252,32.8054245889062,15.7425324996822,603.276738304756
207,14,551.686359698343,7,30,19.3780059600757,55.4646810487591,56.3051890994455,29.4639997214993,480.33396318717
207,15,444.523569075199,7,45,19.3780059600757,45.5723814316655,72.3482300959345,43.5651353848111,322.097938551832
207,16,311.526684394834,7,60,19.3780059600757,34.8372767986535,84.4753771379973,57.7086597840028,166.425214914646
207,17,160.425001170866,7,75,19.3780059600757,23.881821788608,85.2229985948339,67.1272627051488,62.3548852701394
207,18,8.20940680051111e-14,7,90,19.3780059600757,13.0785344679558,75.5742869762248,71.5002212584598,2.60485294018596e-14
207,19,0,7,105,19.3780059600757,2.73526752145196,65.817538117169,75.7640031542943,0
207,20,0,7,120,19.3780059600757,-6.81563316458857,55.3640176653834,79.6653870832295,0
207,21,0,7,135,19.3780059600757,-15.1627979739895,43.7179724990636,82.9766016074325,0
207,22,0,7,150,19.3780059600757,-21.7898956225152,30.5286237907481,85.5008962364389,0
207,23,0,7,165,19.3780059600757,-26.1120256455689,15.7779152207514,87.0829532638246,0
208,0,0,7,-180,19.1478173064067,-27.8521826935933,-7.49699660167265e-15,87.8521826935933,0
208,1,0,7,-165,19.1478173064067,-26.3370314658182,-15.8320600038163,87.3124803388493,0
208,2,0,7,-150,19.1478173064067,-22.0014539294965,-30.626395478275,85.7285973809835,0
208,3,0,7,-135,19.1478173064067,-15.3571207091687,-43.845873785273,83.2017434621025,0
208,4,0,7,-120,19.1478173064067,-6.99288724530382,-55.5119502958426,79.8878264820597,0
208,5,0,7,-105,19.1478173064067,2.5725192195378,-65.9805005679626,75.9842148576773,0
208,6,161.8458606364,7,-90,19.1478173064067,12.9264355052852,-75.7516130261846,71.7192116185228,50.7668530982937
208,7,314.28582813838,7,-75,19.1478173064067,23.7355491225809,-85.4172704324122,67.3463900207366,121.050007427966
208,8,448.46064569146,7,-60,19.1478173064067,34.6906808844964,-84.2593444400402,57.7227184944546,239.485676116884
208,9,556.572560605075,7,-45,19.1478173064067,45.416987688473,-72.105964057666,43.5601448190559,403.321078788809
208,10,632.338501355265,7,-30,19.1478173064067,55.2885026781009,-56.0444458802017,29.4330865582083,550.72268732806
208,11,671.35522686362,7,-15,19.1478173064067,63.0055106277408,-32.5924132374872,15.6590548706665,646.437796426093
208,12,671.35522686362,7,0,19.1478173064067,66.1478173064067,0,6.14781730640675,667.494204624013
208,13,632.338501355265,7,15,19.1478173064067,63.0055106277408,32.5924132374872,15.6590548706665,608.869181403593
208,14,556.572560605075,7,30,19.1478173064067,55.2885026781009,56.0444458802017,29.4330865582083,484.73584261047
208,15,448.46064569146,7,45,19.1478173064067,45.416987688473,72.105964057666,43.5601448190559,324.977629543881
208,16,314.28582813838,7,60,19.1478173064067,34.6906808844964,84.2593444400402,57.7227184944546,167.834022380323
208,17,161.8458606364,7,75,19.1478173064067,23.7355491225809,85.4172704324122,67.3463900207366,62.3363857933665
208,18,8.28211624899978e-14,7,90,19.1478173064067,12.9264355052852,75.7516130261846,71.7192116185228,2.59788527987475e-14
208,19,0,7,105,19.1478173064067,2.5725192195378,65.9805005679626,75.9842148576773,0
208,20,0,7,120,19.1478173064067,-6.99288724530382,55.5119502958426,79.8878264820597,0
208,21,0,7,135,19.1478173064067,-15.3571207091687,43.845873785273,83.2017434621025,0
208,22,0,7,150,19.1478173064067,-22.0014539294965,30.626395478275,85.7285973809835,0
208,23,0,7,165,19.1478173064067,-26.3370314658182,15.8320600038163,87.3124803388493,0
209,0,0,7,-180,18.9119547412261,-28.0880452587739,-7.52407904633548e-15,88.0880452587739,0
209,1,0,7,-165,18.9119547412261,-26.5675622591297,-15.8877582086037,87.5476652763872,0
209,2,0,7,-150,18.9119547412261,-22.218166630715,-30.7268801938177,85.9619126614961,0
209,3,0,7,-135,18.9119547412261,-15.5561575156697,-43.9771750732045,83.432439785692,0
209,4,0,7,-120,18.9119547412261,-7.17446253309484,-55.6636458219959,80.1157600963046,0
209,5,0,7,-105,18.9119547412261,2.40573780004286,-66.1474367539332,76.2098748358526,0
209,6,163.248900298886,7,-90,18.9119547412261,12.7704635077556,-75.9330859134684,71.9436299046458,50.5994105962626
209,7,317.01036789801,7,-75,18.9119547412261,23.5854198080497,-85.6158786114367,67.5709560860126,120.951815835112
209,8,452.348345200704,7,-60,18.9119547412261,34.540077566358,-84.0387800649427,57.7377272687822,241.461582665142
209,9,561.397480899667,7,-45,18.9119547412261,45.2572353886241,-71.8591078719585,43.5560395863549,406.845181944846
209,10,637.820235605556,7,-30,18.9119547412261,55.1074107106558,-55.7796695411196,29.4030824819796,555.660952407398
209,11,677.175196600276,7,-15,18.9119547412261,62.7909715633537,-32.3772959348567,15.5765072842268,652.304413688195
209,12,677.175196600276,7,0,18.9119547412261,65.9119547412262,0,5.91195474122619,673.573537280939
209,13,637.820235605556,7,15,18.9119547412261,62.7909715633537,32.3772959348567,15.5765072842268,614.394852194707
209,14,561.397480899667,7,30,18.9119547412261,55.1074107106558,55.7796695411196,29.4030824819796,489.082411472343
209,15,452.348345200704,7,45,18.9119547412261,45.2572353886241,71.8591078719585,43.5560395863549,327.817190256544
209,16,317.01036789801,7,60,18.9119547412261,34.540077566358,84.0387800649427,57.7377272687822,169.218757990481
209,17,163.248900298886,7,75,18.9119547412261,23.5854198080497,85.6158786114367,67.5709560860126,62.2858206662436
209,18,8.35391380712685e-14,7,90,18.9119547412261,12.7704635077556,75.9330859134684,71.9436299046458,2.58931676745563e-14
209,19,0,7,105,18.9119547412261,2.40573780004286,66.1474367539332,76.2098748358526,0
209,20,0,7,120,18.9119547412261,-7.17446253309484,55.6636458219959,80.1157600963046,0
209,21,0,7,135,18.9119547412261,-15.5561575156697,43.9771750732045,83.432439785692,0
209,22,0,7,150,18.9119547412261,-22.218166630715,30.7268801938177,85.9619126614961,0
209,23,0,7,165,18.9119547412261,-26.5675622591297,15.8877582086037,87.5476652763872,0
210,0,0,7,-180,18.6704881557023,-28.3295118442977,-7.55192851937226e-15,88.3295118442977,0
210,1,0,7,-165,18.6704881557023,-26.8035478610339,-15.945012447904,87.7884383809808,0
210,2,0,7,-150,18.6704881557023,-22.4399642462969,-30.8300745228911,86.2007729639629,0
210,3,0,7,-135,18.6704881557023,-15.7598426769524,-44.111859346022,83.6686223949642,0
210,4,0,7,-120,18.6704881557023,-7.36030038610218,-55.8190710195269,80.3491209165412,0
210,5,0,7,-105,18.6704881557023,2.23497259230984,-66.3182970195983,76.4409172964879,0
210,6,164.633704407392,7,-90,18.6704881557023,12.6106574764668,-76.1186386331025,72.1734113040285,50.4004877060009
210,7,319.699496333793,7,-75,18.6704881557023,23.4314625688271,-85.8187351062901,67.8008965195353,120.790877643374
210,8,456.18551559366,7,-60,18.6704881557023,34.3854866768177,-83.8138014720998,57.7537248931317,243.402130491509
210,9,566.159690854106,7,-45,18.6704881557023,45.0931397025946,-71.6078235832807,43.5528944086389,410.317773645746
210,10,643.230722788854,7,-30,18.6704881557023,54.9214267666016,-55.5110807121857,29.3741230884669,560.534043244727
210,11,682.91952316366,7,-15,18.6704881557023,62.5709998772617,-32.1602918623444,15.4951811404845,658.09739663355
210,12,682.91952316366,7,0,18.6704881557023,65.6704881557024,0,5.6704881557024,679.577721671535
210,13,643.230722788854,7,15,18.6704881557023,62.5709998772617,32.1602918623444,15.4951811404845,619.851168027915
210,14,566.159690854106,7,30,18.6704881557023,54.9214267666016,55.5110807121857,29.3741230884669,493.371615181401
210,15,456.18551559366,7,45,18.6704881557023,45.0931397025946,71.6078235832807,43.5528944086389,330.615245400899
210,16,319.699496333793,7,60,18.6704881557023,34.3854866768177,83.8138014720998,57.7537248931317,170.57871384505
210,17,164.633704407392,7,75,18.6704881557023,23.4314625688271,85.8187351062901,67.8008965195353,62.2029433048773
210,18,8.42477819972631e-14,7,90,18.6704881557023,12.6106574764668,76.1186386331025,72.1734113040285,2.57913731340437e-14
210,19,0,7,105,18.6704881557023,2.23497259230984,66.3182970195983,76.4409172964879,0
210,20,0,7,120,18.6704881557023,-7.36030038610218,55.8190710195269,80.3491209165412,0
210,21,0,7,135,18.6704881557023,-15.7598426769524,44.111859346022,83.6686223949642,0
210,22,0,7,150,18.6704881557023,-22.4399642462969,30.8300745228911,86.2007729639629,0
210,23,0,7,165,18.6704881557023,-26.8035478610339,15.945012447904,87.7884383809808,0
211,0,0,7,-180,18.4234891015959,-28.5765108984041,-7.58054732283797e-15,88.5765108984041,0
211,1,0,7,-165,18.4234891015959,-27.0449164249177,-16.0038255485213,88.0347282981433,0
211,2,0,7,-150,18.4234891015959,-22.6667756066177,-30.9359751506305,86.4451075200422,0
211,3,0,7,-135,18.4234891015959,-15.968108854949,-44.2499093616319,83.9102214597477,0
211,4,0,7,-120,18.4234891015959,-7.55034066477617,-55.9781921215371,80.5878402948129,0
