Day,Hour,Irradiance,Month,omega,delta,alpha_s,gamma_s,theta_i,IncidentFlux,ZoneFluxes_Zone1,ZoneFluxes_Zone2,ZoneFluxes_Zone3,ZoneFluxes_Zone4,ZoneFluxes_Zone5
217,22,0,8,150,16.8295236257013,-24.0877807394825,31.6167545852479,87.9796818232322,0,0,0,0,0,0
217,23,0,8,165,16.8295236257013,-28.5557935459504,16.3822358828322,89.5775208124321,0,0,0,0,0,0
218,0,0,8,-180,16.5459356570133,-30.4059643429867,-7.79879850327537e-15,90.4059643429867,0,0,0,0,0,0
218,1,0,8,-165,16.5459356570133,-28.8327107933915,-16.4519436571389,89.8603001261068,0,0,0,0,0,0
218,2,0,8,-150,16.5459356570133,-24.347612768707,-31.7413387374299,88.2602367593299,0,0,0,0,0,0
218,3,0,8,-135,16.5459356570133,-17.5144210165001,-45.2982080274804,85.7115930428244,0,0,0,0,0,0
218,4,0,8,-120,16.5459356570133,-8.96686729533727,-57.1861949661907,82.3765331607764,0,0,0,0,0,0
218,5,0,8,-105,16.5459356570133,0.749961622772633,-67.8208208091927,78.4588699183308,0,0,0,0,0,0
218,6,175.007605813136,8,-90,16.5459356570133,11.209498975035,-77.7509121967248,74.1922697790134,44.77048255154012,9.667644979978316,8.579752739224546,8.862064405152736,8.89861289545872,8.762407531725803
218,7,339.844405703176,8,-75,16.5459356570133,22.0678948941421,-87.6031196423768,69.8335374955706,122.10587878593601,23.70201404353397,23.854375436267524,25.739288452078625,25.42447129423812,23.385729559817776
218,8,484.930684017901,8,-60,16.5459356570133,33.0012439103996,-81.8385504800439,57.9123317042016,257.49520984817315,49.62954855881098,49.7538521386963,51.25058579929403,55.06638297073979,51.79484038063206
218,9,601.834553628823,8,-45,16.5459356570133,43.6095148430464,-69.4148355426331,43.5626551091966,415.0366328111169,79.29024409962072,85.78660462127333,88.52358609493704,80.54883487903717,80.88736311624861
218,10,683.761986562431,8,-30,16.5459356570133,53.2319758100737,-53.1994847934759,29.1877884298736,629.270583087686,121.9460069135416,116.68380140554015,129.55710407981113,138.03959615833085,123.04407453046228
218,11,725.951658210726,8,-15,16.5459356570133,60.5806354132551,-30.3376659670925,14.9131100159247,690.0831254334493,134.46015000615827,136.76106551941348,145.7246874126992,136.42588144099935,136.71134105417894
218,12,725.951658210726,8,0,16.5459356570133,63.4978356570133,0,3.49783565701326,682.5944657479329,146.7493574576138,131.91108286646994,133.58865248198876,141.21457257571288,129.1308003661475
218,13,683.761986562431,8,15,16.5459356570133,60.5806354132551,30.3376659670925,14.9131100159247,657.0950943496354,129.15179625952788,133.08907241572152,125.85506086503236,136.01410414253104,132.9850606668226
218,14,601.834553628823,8,30,16.5459356570133,53.2319758100737,53.1994847934759,29.1877884298736,529.5240878642157,103.66659784251019,110.97539618329112,114.69030375711857,100.37055407168222,99.82123600961363
218,15,484.930684017902,8,45,16.5459356570133,43.6095148430464,69.4148355426331,43.5626551091966,393.2617116110806,78.81535839462266,85.03215027105117,79.45850173305658,70.9820691726588,78.97363203969147
218,16,339.844405703176,8,60,16.5459356570133,33.0012439103996,81.8385504800439,57.9123317042016,182.92611621865217,37.21257892182149,36.36352077127016,35.784573870282976,36.249484974604364,37.31595768067318
218,17,175.007605813136,8,75,16.5459356570133,22.0678948941421,87.6031196423768,69.8335374955706,59.22926224112616,11.717532944628264,11.726266065329849,11.810340753617208,11.846320524806364,12.128801952744473
218,18,8.95564044767133e-14,8,90,16.5459356570133,11.209498975035,77.7509121967248,74.1922697790134,2.318819760935034e-14,5.137957378410443e-15,4.470258786667102e-15,4.47836061934446e-15,4.4794578282909455e-15,4.622162996637389e-15
218,19,0,8,105,16.5459356570133,0.749961622772633,67.8208208091927,78.4588699183308,0,0,0,0,0,0
218,20,0,8,120,16.5459356570133,-8.96686729533727,57.1861949661907,82.3765331607764,0,0,0,0,0,0
218,21,0,8,135,16.5459356570133,-17.5144210165001,45.2982080274804,85.7115930428244,0,0,0,0,0,0
218,22,0,8,150,16.5459356570133,-24.347612768707,31.7413387374299,88.2602367593299,0,0,0,0,0,0
218,23,0,8,165,16.5459356570133,-28.8327107933915,16.4519436571389,89.8603001261068,0,0,0,0,0,0
219,0,0,8,-180,16.2574447704996,-30.6944552295004,-7.833611391109621e-15,90.6944552295004,0,0,0,0,0,0
219,1,0,8,-165,16.2574447704996,-29.1143786660787,-16.5232382379287,90.1479683966344,0,0,0,0,0,0
219,2,0,8,-150,16.2574447704996,-24.6118321593285,-31.8686025002213,88.5456431052618,0,0,0,0,0,0
219,3,0,8,-135,16.2574447704996,-17.7568208890498,-45.4623490408006,85.9938530699868,0,0,0,0,0,0
219,4,0,8,-120,16.2574447704996,-9.18831940365034,-57.3734346033423,82.6555114958069,0,0,0,0,0,0
219,5,0,8,-105,16.2574447704996,0.545627580758965,-68.0244870483417,78.7351977612863,0,0,0,0,0,0
219,6,176.210512089545,8,-90,16.2574447704996,11.0169753780267,-77.9698708301654,74.4672149630524,48.75884326589624,9.709812744363303,9.500377126705573,9.708409135942258,10.135633245012052,9.704611013873052
219,7,342.180309715597,8,-75,16.2574447704996,21.8807966071331,-87.8399160251896,70.1087616783741,119.83524685330343,21.555658634863427,22.711803169078056,24.11719751247675,26.501370780063684,24.949216756821514
219,8,488.263831515796,8,-60,16.2574447704996,32.8116819981071,-81.57952097689,57.9392421050807,242.74662639880378,48.680559447799666,48.99396558583989,46.665833286206954,48.30139592059743,50.10487215835984
219,9,605.971234195113,8,-45,16.2574447704996,43.4070822419831,-69.131434274187,43.5718937039251,446.9030562898606,93.03073785904499,89.87691145703634,92.24649998011249,86.94897710879391,84.79992988487285
219,10,688.461791358826,8,-30,16.2574447704996,53.0031113555737,-52.9068419807448,29.1749819486175,561.6373143969236,112.56352304711515,110.03398062181161,124.6143840138431,106.19571581805262,108.22971089610107
219,11,730.941451665554,8,-15,16.2574447704996,60.3142001918415,-30.1133607486179,14.8579421162615,685.9918538194148,142.4352808459013,145.19106835344127,130.687753265225,135.70955149522246,131.9681998596248
219,12,730.941451665554,8,0,16.2574447704996,63.2093447704996,0,3.20934477049961,761.3501580798677,159.10529518546227,150.7476950917741,157.0087653500894,158.94612342548515,135.54227902705674
219,13,688.461791358826,8,15,16.2574447704996,60.3142001918415,30.1133607486179,14.8579421162615,697.1946368819051,134.7761687310536,141.57516865824257,138.34786748271918,144.63270217333874,137.86272983655107
219,14,605.971234195113,8,30,16.2574447704996,53.0031113555737,52.9068419807448,29.1749819486175,518.1212412707509,104.62143346560535,103.3032666173262,104.10544718404762,101.33295807477474,104.75813592899699
219,15,488.263831515796,8,45,16.2574447704996,43.4070822419831,69.131434274187,43.5718937039251,343.8714427840437,63.267286060778986,74.14112762690883,66.3485975146123,70.43947189194702,69.6749596897966
219,16,342.180309715597,8,60,16.2574447704996,32.8116819981071,81.57952097689,57.9392421050807,179.18096792273667,33.32428499795883,37.91273468538775,36.4556370359374,36.965216340168,34.52309486328467
219,17,176.210512089545,8,75,16.2574447704996,21.8807966071331,87.8399160251896,70.1087616783741,65.62803754095778,12.620687644422741,14.04243596878452,12.32583194721262,13.330183613405513,13.30889836713239
219,18,9.017196607209171e-14,8,90,16.2574447704996,11.0169753780267,77.9698708301654,74.4672149630524,2.0890902635276747e-14,4.266172989412215e-15,3.9401123034546866e-15,4.458684523756675e-15,3.856252387215765e-15,4.369680431437406e-15
219,19,0,8,105,16.2574447704996,0.545627580758965,68.0244870483417,78.7351977612863,0,0,0,0,0,0
219,20,0,8,120,16.2574447704996,-9.18831940365034,57.3734346033423,82.6555114958069,0,0,0,0,0,0
219,21,0,8,135,16.2574447704996,-17.7568208890498,45.4623490408006,85.9938530699868,0,0,0,0,0,0
219,22,0,8,150,16.2574447704996,-24.6118321593285,31.8686025002213,88.5456431052618,0,0,0,0,0,0
219,23,0,8,165,16.2574447704996,-29.1143786660787,16.5232382379287,90.1479683966344,0,0,0,0,0,0
220,0,0,8,-180,15.964136452236,-30.987763547764,-7.869219623701391e-15,90.987763547764,0,0,0,0,0,0
220,1,0,8,-165,15.964136452236,-29.4007111587857,-16.596124680273,90.4404403401299,0,0,0,0,0,0
220,2,0,8,-150,15.964136452236,-24.8803534783369,-31.9985437357033,88.8358161782233,0,0,0,0,0,0
220,3,0,8,-135,15.964136452236,-18.0031281206112,-45.629687495408,86.2808309346234,0,0,0,0,0,0
220,4,0,8,-120,15.964136452236,-9.41337046116112,-57.5640410571322,82.9391608539462,0,0,0,0,0,0
220,5,0,8,-105,15.964136452236,0.337874367230932,-68.2315401023943,79.016164385459,0,0,0,0,0,0
220,6,177.391342006666,8,-90,15.964136452236,10.8210761977097,-78.1921922029948,74.7467892839407,46.10797173999477,9.069186871434379,8.032520445137546,9.774280100975803,9.763197095681258,9.46878722676578
220,7,344.473344007197,8,-75,15.964136452236,21.6902279782931,-88.0800301700771,70.3886300842483,114.62434394126117,20.584397665983193,23.799220939233997,22.65931597126724,23.532868199231906,24.048541165544826
220,8,491.53580736369,8,-60,15.964136452236,32.6184102472028,-81.3172980421928,57.9675262078838,258.46946688793474,46.04255839566968,53.136295207625814,54.25348338219842,51.60609853113645,53.43103137130438
220,9,610.031996256168,8,-45,15.964136452236,43.2005566776341,-68.8452392207347,43.5828499911165,470.3096385739842,96.97557626109742,97.92475064882798,92.8948365920398,93.24144737529626,89.27302769672279
220,10,693.075342902323,8,-30,15.964136452236,52.7696965374469,-52.6124812265343,29.1646246221072,638.4780665708464,124.34483527186657,132.4849291549002,127.01852992717303,135.74168964182562,118.88808257508099
220,11,735.839669845363,8,-15,15.964136452236,60.0429348433891,-29.8890332544299,14.8072800657121,728.2691716551868,132.41919970607398,148.92805489373077,150.1821869218174,157.69780688182024,139.0419232517444
220,12,735.839669845363,8,0,15.964136452236,62.916036452236,0,2.91603645223602,727.0975609257496,158.60952443594826,134.3397720992544,146.32862341745334,135.333906054636,152.4857349184576
220,13,693.075342902323,8,15,15.964136452236,60.0429348433891,29.8890332544299,14.8072800657121,614.3939000910183,117.62163964461953,126.20968642689854,123.55005841102134,118.98397708326152,128.02853852521727
220,14,610.031996256168,8,30,15.964136452236,52.7696965374469,52.6124812265343,29.1646246221072,507.8095128289749,103.30711259361851,107.81376341655077,102.23693364002318,95.74629913026746,98.705404048515
220,15,491.53580736369,8,45,15.964136452236,43.2005566776341,68.8452392207347,43.5828499911165,375.86175423824096,77.80180137943037,79.280761605647,71.80628399766131,72.99718167283808,73.97572558266421
220,16,344.473344007197,8,60,15.964136452236,32.6184102472028,81.3172980421928,57.9675262078838,174.49477590725098,35.23120093547188,32.07966697213523,34.93247110643488,34.821098715803465,37.43033817740552
220,17,177.391342006666,8,75,15.964136452236,21.6902279782931,88.0800301700771,70.3886300842483,58.611947656291484,11.452913895521077,11.84330961701438,10.558399219167194,12.6922276683867,12.065097256202131
220,18,9.07762305621093e-14,8,90,15.964136452236,10.8210761977097,78.1921922029948,74.7467892839407,2.518573840889519e-14,4.790824134940966e-15,4.960465195613498e-15,4.969083423166248e-15,5.084682061327164e-15,5.380683593847314e-15
220,19,0,8,105,15.964136452236,0.337874367230932,68.2315401023943,79.016164385459,0,0,0,0,0,0
220,20,0,8,120,15.964136452236,-9.41337046116112,57.5640410571322,82.9391608539462,0,0,0,0,0,0
220,21,0,8,135,15.964136452236,-18.0031281206112,45.629687495408,86.2808309346234,0,0,0,0,0,0
220,22,0,8,150,15.964136452236,-24.8803534783369,31.9985437357033,88.8358161782233,0,0,0,0,0,0
220,23,0,8,165,15.964136452236,-29.4007111587857,16.596124680273,90.4404403401299,0,0,0,0,0,0
221,0,0,8,-180,15.6660976158074,-31.2858023841926,-7.905627141895481e-15,91.2858023841926,0,0,0,0,0,0
221,1,0,8,-165,15.6660976158074,-29.69162080978,-16.6706083261909,90.7376292450438,0,0,0,0,0,0
221,2,0,8,-150,15.6660976158074,-25.1530898215379,-32.131160463585,89.1306698673315,0,0,0,0,0,0
221,3,0,8,-135,15.6660976158074,-18.2532602550136,-45.8002043153891,86.5724414848154,0,0,0,0,0,0
221,4,0,8,-120,15.6660976158074,-9.64194622142702,-57.757976065026,83.2273972793138,0,0,0,0,0,0
221,5,0,8,-105,15.6660976158074,0.126765975944396,-68.4419234974582,79.3016870450075,0,0,0,0,0,0
221,6,178.54974565911,8,-90,15.6660976158074,10.6218548107071,-78.4178016556813,75.0309109212768,44.944513103638286,8.777951744140562,9.346010851191677,9.279698642374797,8.72469856532639,8.816153300604864
221,7,346.72282910243,8,-75,15.6660976158074,21.4962328144175,-88.3233664541553,70.6730612285231,108.42582907105582,20.856166067197247,21.541312026671314,21.849498705516403,21.187894649835126,22.990957621835715
221,8,494.745642004523,8,-60,15.6660976158074,32.4214656966539,-81.0520047150809,57.9972194980905,275.4693269603946,55.09539184587752,56.42183934825374,58.757771225679576,49.72261406163758,55.47171047894618
221,9,614.015636520551,8,-45,15.6660976158074,42.9899745102312,-68.5564095920176,43.595596420668,447.11409968744346,89.63303838553804,94.8836192089081,86.77522485711884,88.93720639634105,86.88501083953743
221,10,697.601274098032,8,-30,15.6660976158074,52.5317789865192,-52.3165934357375,29.1568535593335,639.0607677986408,125.43971436508818,134.95995508430502,118.20037217385084,124.09548227063613,136.36524390476066
221,11,740.644861302394,8,-15,15.6660976158074,59.7669116628317,-29.6648342159205,14.7614637215591,798.7733752468879,160.49331573122285,152.6160424419569,167.61385800385415,161.90278115562234,156.1473779142317
221,12,740.644861302394,8,0,15.6660976158074,62.6179976158074,0,2.61799761580733,755.9448493865377,155.58714858544374,150.79174893134478,155.7742707431608,145.18850707246355,148.60317405412485
221,13,697.601274098032,8,15,15.6660976158074,59.7669116628317,29.6648342159205,14.7614637215591,669.4254620689645,141.6689716464456,127.84632491172435,135.9278794491677,128.58737883583333,135.3949072257935
221,14,614.015636520551,8,30,15.6660976158074,52.5317789865192,52.3165934357375,29.1568535593335,563.2887904427805,112.50404803607697,108.22589670167986,114.72871352071475,115.93851056225132,111.89162162205761
221,15,494.745642004523,8,45,15.6660976158074,42.9899745102312,68.5564095920176,43.595596420668,350.3557560990176,73.22627719259451,67.6495819410713,71.41869195739788,67.64824426516422,70.41296074278965
221,16,346.722829102431,8,60,15.6660976158074,32.4214656966539,81.0520047150809,57.9972194980905,187.7836248778951,36.28342617083941,38.73630369297112,37.65585930540899,35.84150761488165,39.26652809379393
221,17,178.54974565911,8,75,15.6660976158074,21.4962328144175,88.3233664541553,70.6730612285231,64.70164780991047,12.631570531932548,12.50047418689967,13.721294305936386,12.13759915344501,13.710709631696854
221,18,9.136901889015671e-14,8,90,15.6660976158074,10.6218548107071,78.4178016556813,75.0309109212768,2.287928869620085e-14,4.759007920983333e-15,4.683412447765625e-15,4.653385208497609e-15,4.086681842017661e-15,4.6968012769366234e-15
221,19,0,8,105,15.6660976158074,0.126765975944396,68.4419234974582,79.3016870450075,0,0,0,0,0,0
221,20,0,8,120,15.6660976158074,-9.64194622142702,57.757976065026,83.2273972793138,0,0,0,0,0,0
221,21,0,8,135,15.6660976158074,-18.2532602550136,45.8002043153891,86.5724414848154,0,0,0,0,0,0
221,22,0,8,150,15.6660976158074,-25.1530898215379,32.131160463585,89.1306698673315,0,0,0,0,0,0
221,23,0,8,165,15.6660976158074,-29.69162080978,16.6706083261909,90.7376292450438,0,0,0,0,0,0
222,0,0,8,-180,15.363416576553,-31.588483423447,-7.94283807924868e-15,91.588483423447,0,0,0,0,0,0
222,1,0,8,-165,15.363416576553,-29.9870187259757,-16.7466948102823,91.0394469977908,0,0,0,0,0,0
222,2,0,8,-150,15.363416576553,-25.4299528387124,-32.2664508621385,89.430116658879,0,0,0,0,0,0
222,3,0,8,-135,15.363416576553,-18.5071334498207,-45.9738802629064,86.8685981642721,0,0,0,0,0,0
222,4,0,8,-120,15.363416576553,-9.87397113558004,-57.955200983445,83.520135408289,0,0,0,0,0,0
222,5,0,8,-105,15.363416576553,-0.0876323382936734,-68.6555803086435,79.5916815797553,0,0,0,0,0,0
222,6,179.685379786873,8,-90,15.363416576553,10.4193658941665,-78.6466241237064,75.319496630197,44.845035834283976,9.315218199755563,9.517141614340947,8.430017206738706,9.155504639573405,8.42715417387536
222,7,348.928098430314,8,-75,15.363416576553,21.2988563670881,-88.5698290220921,70.9619721906748,117.81938532299952,25.31235796305075,23.62656809281083,22.148848364404138,23.414444773558408,23.317166129175398
222,8,497.892384295018,8,-60,15.363416576553,32.2208871037385,-80.7837638269386,58.0283567184397,249.60239932941997,52.418063986293234,49.87818412489547,52.96758229670188,47.6610556213353,46.67751330019407
222,9,617.920974549676,8,-45,15.363416576553,42.7753742233255,-68.2651032269893,43.6102044057147,421.92773190882593,89.72011471967188,84.26849267855964,79.28000575786393,79.97575384077007,88.6833649119604
222,10,702.038243814861,8,-30,15.363416576553,52.2894088048003,-52.0193653819727,29.1518042484545,661.0927718011203,140.04632897612453,122.28845023043513,131.77172488717545,137.02781986271822,129.9584478446669
222,11,745.355602154715,8,-15,15.363416576553,59.4862050396781,-29.4409076935559,14.7208304074548,714.8796354418096,138.05714406909863,142.60452985102017,149.0618483849671,148.85289564273265,136.30321749399107
222,12,745.355602154715,8,0,15.363416576553,62.3153165765531,0,2.31531657655302,793.3885105108143,156.27664137706878,156.91342217017495,154.63961854881663,165.4622452813601,160.09658313339386
222,13,702.038243814862,8,15,15.363416576553,59.4862050396781,29.4409076935559,14.7208304074548,714.0001133041601,143.8111911064637,137.39232077986097,151.1143859998094,144.8711619396373,136.81105347838874
222,14,617.920974549676,8,30,15.363416576553,52.2894088048003,52.0193653819727,29.1518042484545,517.9493223128941,101.76964039542054,111.22244421360347,109.05032112751091,98.37599035640066,97.53092621995845
222,15,497.892384295018,8,45,15.363416576553,42.7753742233255,68.2651032269893,43.6102044057147,343.6003298669073,70.98673786604344,69.80706449457632,70.8634375103985,72.47658080394825,59.466509191940794
222,16,348.928098430314,8,60,15.363416576553,32.2208871037385,80.7837638269386,58.0283567184397,179.1957864521661,34.54562186859262,34.98761236009005,35.86419822198777,35.8671918700466,37.93116213144907
222,17,179.685379786874,8,75,15.363416576553,21.2988563670881,88.5698290220921,70.9619721906748,52.75783140953091,10.093375451498984,10.91215616674795,10.415821574630723,10.505467750952423,10.831010465700832
222,18,9.19501554002587e-14,8,90,15.363416576553,10.4193658941665,78.6466241237064,75.319496630197,2.3678396021809904e-14,4.930290894227378e-15,4.874880333589686e-15,4.568108971035468e-15,4.742051796431249e-15,4.563064026526121e-15
222,19,0,8,105,15.363416576553,-0.0876323382936734,68.6555803086435,79.5916815797553,0,0,0,0,0,0
222,20,0,8,120,15.363416576553,-9.87397113558004,57.955200983445,83.520135408289,0,0,0,0,0,0
222,21,0,8,135,15.363416576553,-18.5071334498207,45.9738802629064,86.8685981642721,0,0,0,0,0,0
222,22,0,8,150,15.363416576553,-25.4299528387124,32.2664508621385,89.430116658879,0,0,0,0,0,0
222,23,0,8,165,15.363416576553,-29.9870187259757,16.7466948102823,91.0394469977908,0,0,0,0,0,0
223,0,0,8,-180,15.0561830253974,-31.8957169746026,-7.98085676638084e-15,91.8957169746026,0,0,0,0,0,0
223,1,0,8,-165,15.0561830253974,-30.2868146085425,-16.8243900649086,91.3458041088045,0,0,0,0,0,0
223,2,0,8,-150,15.0561830253974,-25.7108527593969,-32.404413268003,89.7340676620399,0,0,0,0,0,0
223,3,0,8,-135,15.0561830253974,-18.7646625023849,-46.1506959367642,87.1692130374569,0,0,0,0,0,0
223,4,0,8,-120,15.0561830253974,-10.1093683754559,-58.1556767955095,83.8172884938571,0,0,0,0,0,0
223,5,0,8,-105,15.0561830253974,-0.305254075599386,-68.872453183486,79.8860624386659,0,0,0,0,0,0
223,6,180.797907877056,8,-90,15.0561830253974,10.2136654201704,-78.8785841809062,75.612461764096,48.11424841939843,10.230582781387904,9.016586130121729,9.38647721576368,9.490791634752371,9.989810657372743
223,7,351.088498521953,8,-75,15.0561830253974,21.098145338977,-88.8193218556762,71.2552786366838,116.74534377344108,23.57041403898767,24.216155833718602,25.528168771185946,23.469822074506688,19.96078305504217
223,8,500.975101787522,8,-60,15.0561830253974,32.0167149608307,-80.5126978938286,58.0609717953284,244.53726387202383,49.94836990149348,53.416417205305265,45.75013046953559,46.83334003224448,48.58900626344503
223,9,621.746853107603,8,-45,15.0561830253974,42.556796442563,-67.9714764353285,43.6267441804125,482.9106804531461,89.55826167442146,97.47286666501218,98.45848637520521,96.78551024771778,100.63555549078947
223,10,706.384937282927,8,-30,15.0561830253974,52.0426385640311,-51.7209795411117,29.1496102355531,606.4145656284257,123.37416716237469,112.06896986889319,117.6997563613644,123.66441873257604,129.60725350321746
223,11,749.970496508143,8,-15,15.0561830253974,59.2008914255576,-29.2173911062348,14.6857133044719,700.1398844129409,145.84523352606536,137.85497417999844,130.89446695216208,145.11000802109407,140.435201733621
223,12,749.970496508143,8,0,15.0561830253974,62.0080830253974,0,2.00808302539731,736.8613922720643,145.32876054147047,137.74543383873225,155.1236386968704,148.8915193306128,149.77203986437837
223,13,706.384937282927,8,15,15.0561830253974,59.2008914255576,29.2173911062348,14.6857133044719,641.7840609532375,135.3135122034394,136.69674567915297,122.3355272086576,125.1204123885648,122.31786347342268
223,14,621.746853107603,8,30,15.0561830253974,52.0426385640311,51.7209795411117,29.1496102355531,529.6867527605042,115.23550486702031,109.55838486274112,109.66140654408188,91.81710485657464,103.4143516300862
223,15,500.975101787522,8,45,15.0561830253974,42.556796442563,67.9714764353285,43.6267441804125,339.9363327777941,64.71536236723898,64.06969275549747,68.61133674081556,68.28671846019091,74.25322245405121
223,16,351.088498521953,8,60,15.0561830253974,32.0167149608307,80.5126978938286,58.0609717953284,199.27924937697284,39.001265629877246,42.13594812420378,40.516524294555964,41.752211262772214,35.873300065563654
223,17,180.797907877056,8,75,15.0561830253974,21.098145338977,88.8193218556762,71.2552786366838,57.87900865256802,11.44210089567258,11.485036132292755,11.2821078565068,12.14606607371125,11.523697694384634
223,18,9.25194678891256e-14,8,90,15.0561830253974,10.2136654201704,78.8785841809062,75.612461764096,2.03450041997625e-14,4.005758961797049e-15,4.431678363587574e-15,3.804102010802044e-15,4.055231867343612e-15,4.048232996232222e-15
223,19,0,8,105,15.0561830253974,-0.305254075599386,68.872453183486,79.8860624386659,0,0,0,0,0,0
223,20,0,8,120,15.0561830253974,-10.1093683754559,58.1556767955095,83.8172884938571,0,0,0,0,0,0
223,21,0,8,135,15.0561830253974,-18.7646625023849,46.1506959367642,87.1692130374569,0,0,0,0,0,0
223,22,0,8,150,15.0561830253974,-25.7108527593969,32.404413268003,89.7340676620399,0,0,0,0,0,0
223,23,0,8,165,15.0561830253974,-30.2868146085425,16.8243900649086,91.3458041088045,0,0,0,0,0,0
224,0,0,8,-180,14.7444880022723,-32.2074119977277,-8.01968773517247e-15,92.2074119977277,0,0,0,0,0,0
224,1,0,8,-165,14.7444880022723,-30.5909167789666,-16.9037003248871,91.6566097390094,0,0,0,0,0,0
224,2,0,8,-150,14.7444880022723,-25.995698419286,-32.5450461748012,90.0424326350216,0,0,0,0,0,0
224,3,0,8,-135,14.7444880022723,-19.0257608767211,-46.3306317695428,87.4741968152011,0,0,0,0,0,0
224,4,0,8,-120,14.7444880022723,-10.3480598576645,-58.3593641174333,84.1187684304953,0,0,0,0,0,0
224,5,0,8,-105,14.7444880022723,-0.52603150805024,-69.092484364049,80.1847427039121,0,0,0,0,0,0
224,6,181.887000263574,8,-90,14.7444880022723,10.0048106488424,-79.1136060812932,75.9097202979936,44.52729177021067,9.297644112830973,8.679004583433604,9.020091769403901,8.677895678381613,8.852655626160576
224,7,353.203389204175,8,-75,14.7444880022723,20.8941478883793,-89.0717488412982,71.5528948420743,114.81114940669772,22.521144177819835,23.361530022522366,24.54148995232321,21.221401908473467,23.165583345558844
224,8,503.992881006311,8,-60,14.7444880022723,31.8089915095838,-80.2389290125315,58.0950977659535,263.7614702035465,51.64055747300963,54.47981843401125,51.19321855710935,55.086768915943296,51.36110682347297
224,9,625.492138503945,8,-45,14.7444880022723,42.3342839505983,-67.6756838469353,43.6452846581603,459.52873336766476,97.51106395644658,89.70098085435379,95.15097168229802,97.8807383587957,79.28497851577067
224,10,710.640066483145,8,-30,14.7444880022723,51.7915232995142,-51.4216139432742,29.1504028004233,653.7411743569205,131.27804301318199,132.83235468474308,132.32927929112088,126.92604817988527,130.3754491879893
224,11,754.488176869886,8,-15,14.7444880022723,58.9110492993125,-28.9944152820911,14.6564397612464,731.1487390562282,155.73688154484003,145.1281201039115,149.41054810855252,142.18161902795364,138.69157027097043
224,12,754.488176869886,8,0,14.7444880022723,61.6963880022723,0,1.69638800227209,715.1080760512853,150.4435565001573,138.8665345985946,140.35559628822102,137.88420547587538,147.55818318843689
224,13,710.640066483145,8,15,14.7444880022723,58.9110492993125,28.9944152820911,14.6564397612464,752.4560211339384,146.13428120838287,149.4909611662086,147.67946210931942,158.22544232877232,150.9258743212552
224,14,625.492138503945,8,30,14.7444880022723,51.7915232995142,51.4216139432742,29.1504028004233,552.9029635896767,113.89353416084097,106.70871697120845,107.77642071015134,108.86957558099581,115.65471616648014
224,15,503.992881006312,8,45,14.7444880022723,42.3342839505983,67.6756838469353,43.6452846581603,355.88275049030483,66.42517747063293,78.27266336998407,69.38867075259465,69.89947694558519,71.89676195150798
224,16,353.203389204175,8,60,14.7444880022723,31.8089915095838,80.2389290125315,58.0950977659535,185.29649283072254,37.178146720118846,39.84317436481904,35.551975769595046,36.61024761516735,36.112948361022255
224,17,181.887000263574,8,75,14.7444880022723,20.8941478883793,89.0717488412982,71.5528948420743,58.27185734962703,11.505191751147196,11.530329122786274,11.044790850887411,12.170254862767301,12.021290762038843
224,18,9.307678765718e-14,8,90,14.7444880022723,10.0048106488424,79.1136060812932,75.9097202979936,2.2493211001453637e-14,4.4069650350352566e-15,4.313702419313335e-15,4.4638688029036044e-15,4.678783029202617e-15,4.629891714998824e-15
224,19,0,8,105,14.7444880022723,-0.52603150805024,69.092484364049,80.1847427039121,0,0,0,0,0,0
224,20,0,8,120,14.7444880022723,-10.3480598576645,58.3593641174333,84.1187684304953,0,0,0,0,0,0
224,21,0,8,135,14.7444880022723,-19.0257608767211,46.3306317695428,87.4741968152011,0,0,0,0,0,0
224,22,0,8,150,14.7444880022723,-25.995698419286,32.5450461748012,90.0424326350216,0,0,0,0,0,0
224,23,0,8,165,14.7444880022723,-30.5909167789666,16.9037003248871,91.6566097390094,0,0,0,0,0,0
225,0,0,8,-180,14.4284238691401,-32.5234761308599,-8.05933572279368e-15,92.5234761308599,0,0,0,0,0,0
225,1,0,8,-165,14.4284238691401,-30.8992322055575,-16.9846321316637,91.9717717267019,0,0,0,0,0,0
225,2,0,8,-150,14.4284238691401,-26.2843972872618,-32.688348230507,90.3551200116548,0,0,0,0,0,0
225,3,0,8,-135,14.4284238691401,-19.2903407312053,-46.5136680232526,87.783458880799,0,0,0,0,0,0
225,4,0,8,-120,14.4284238691401,-10.5899662686087,-58.5662232035356,84.4244857795912,0,0,0,0,0,0
225,5,0,8,-105,14.4284238691401,-0.749895697796364,-69.3156157076612,80.4876341155345,0,0,0,0,0,0
225,6,182.952334224849,8,-90,14.4284238691401,9.79286012013598,-79.3516137992996,76.2111848525409,42.27534068318362,8.520387965360252,7.901929575825849,8.122483209663347,9.191979254624671,8.538560677709501
225,7,355.272143789227,8,-75,14.4284238691401,20.6869136319509,-89.3270138352306,71.8547337156224,111.6214415835706,22.009406146417053,21.994608948108386,22.1591034964513,23.55139804960598,21.90692494298788
225,8,506.944827718275,8,-60,14.4284238691401,31.5977607524888,-79.9625787603649,58.1307667063416,273.25234832789903,53.10834497675031,54.020715114855626,52.138906338298874,56.79207917582745,57.192302722166744
