Day,Hour,Irradiance
113,13,62.4121907904034
113,14,54.93404682260701
113,15,44.26333573061637
113,16,31.02020045664131
113,17,15.974283885967186
113,18,8.17449860119245e-15
113,19,0.0
113,20,0.0
113,21,0.0
113,22,0.0
113,23,0.0
114,0,0.0
114,1,0.0
114,2,0.0
114,3,0.0
114,4,0.0
114,5,0.0
114,6,16.928902187445058
114,7,32.87395811381154
114,8,46.90849908657911
114,9,58.21688859789133
114,10,66.14192415367408
114,11,70.22303149375749
114,12,70.2230314937575
114,13,66.1419241536741
114,14,58.216888597891334
114,15,46.908499086579134
114,16,32.87395811381155
114,17,16.928902187445082
114,18,8.663004128314005e-15
114,19,0.0
114,20,0.0
114,21,0.0
114,22,0.0
114,23,0.0
115,0,0.0
115,1,0.0
115,2,0.0
115,3,0.0
115,4,0.0
115,5,0.0
115,6,17.908642708227145
115,7,34.77650019751975
115,8,49.62327390276742
115,9,61.58612330204783
115,10,69.96981107146306
115,11,74.28710775131985
115,12,74.28710775131985
115,13,69.96981107146307
115,14,61.58612330204784
115,15,49.62327390276745
115,16,34.77650019751976
115,17,17.90864270822717
115,18,9.164365414606172e-15
115,19,0.0
115,20,0.0
115,21,0.0
115,22,0.0
115,23,0.0
116,0,0.0
116,1,0.0
116,2,0.0
116,3,0.0
116,4,0.0
116,5,0.0
116,6,18.913215130052592
116,7,36.72726294348633
116,8,52.406855732813625
116,9,65.04075255811964
116,10,73.89471725826401
116,11,78.45418958772657
116,12,78.45418958772659
116,13,73.89471725826402
116,14,65.04075255811965
116,15,52.40685573281365
116,16,36.72726294348634
116,17,18.913215130052617
116,18,9.678433895899562e-15
116,19,0.0
116,20,0.0
116,21,0.0
116,22,0.0
116,23,0.0
117,0,0.0
117,1,0.0
117,2,0.0
117,3,0.0
117,4,0.0
117,5,0.0
117,6,19.942321776432347
117,7,38.7256682986087
117,8,55.25841974134682
117,9,68.57975268490115
117,10,77.91547967966733
117,11,82.7230422066965
117,12,82.72304220669652
117,13,77.91547967966734
117,14,68.57975268490115
117,15,55.25841974134685
117,16,38.72566829860872
117,17,19.942321776432372
117,18,1.0205057242608656e-14
117,19,0.0
117,20,0.0
117,21,0.0
117,22,0.0
117,23,0.0
118,0,0.0
118,1,0.0
118,2,0.0
118,3,0.0
118,4,0.0
118,5,0.0
118,6,20.99565770085716
118,7,40.771124092251064
118,8,58.177120948409524
118,9,72.20207500027693
118,10,82.03090689699245
118,11,87.0924006550693
118,12,87.09240065506931
118,13,82.03090689699246
118,14,72.20207500027693
118,15,58.17712094840955
118,16,40.77112409225107
118,17,20.995657700857187
118,18,1.0744079404870363e-14
118,19,0.0
118,20,0.0
118,21,0.0
118,22,0.0
118,23,0.0
119,0,0.0
119,1,0.0
119,2,0.0
119,3,0.0
119,4,0.0
119,5,0.0
119,6,22.072910777159763
119,7,42.863024211717175
119,8,61.162094479843326
119,9,75.90664613196881
119,10,86.23977942033665
119,11,91.5609701976382
119,12,91.56097019763821
119,13,86.23977942033666
119,14,75.90664613196883
119,15,61.162094479843354
119,16,42.86302421171718
119,17,22.072910777159795
119,18,1.1295340658784955e-14
119,19,0.0
119,20,0.0
119,21,0.0
119,22,0.0
119,23,0.0
120,0,0.0
120,1,0.0
120,2,0.0
120,3,0.0
120,4,0.0
120,5,0.0
120,6,23.173761792004626
120,7,45.000748781854746
120,8,64.21245582356985
120,9,79.69236833559927
120,10,90.54085006993634
120,11,96.1274267008081
120,12,96.12742670080812
120,13,90.54085006993637
120,14,79.69236833559928
120,15,64.21245582356988
120,16,45.00074878185475
120,17,23.173761792004658
120,18,1.1858677653745702e-14
120,19,0.0
120,20,0.0
120,21,0.0
120,22,0.0
120,23,0.0
121,0,0.0
121,1,0.0
121,2,0.0
121,3,0.0
121,4,0.0
121,5,0.0
121,6,24.297884539477753
121,7,47.18366434873779
121,8,67.32730109169083
121,9,83.55811981997685
121,10,94.93284434573341
121,11,100.790417024965
121,12,100.79041702496501
121,13,94.93284434573344
121,14,83.55811981997687
121,15,67.32730109169086
121,16,47.18366434873781
121,17,24.29788453947779
121,18,1.2433923460843197e-14
121,19,0.0
121,20,0.0
121,21,0.0
121,22,0.0
121,23,0.0
122,0,0.0
122,1,0.0
122,2,0.0
122,3,0.0
122,4,0.0
122,5,0.0
122,6,25.4449459177485
122,7,49.411124067372654
122,8,70.50570728832939
122,9,87.50275507950693
122,10,99.4144608050369
122,11,105.54855942544017
122,12,105.54855942544019
122,13,99.41446080503692
122,14,87.50275507950694
122,15,70.50570728832942
122,16,49.41112406737266
122,17,25.444945917748534
122,18,1.3020907622329969e-14
122,19,0.0
122,20,0.0
122,21,0.0
122,22,0.0
122,23,0.0
123,0,0.0
123,1,0.0
123,2,0.0
123,3,0.0
123,4,0.0
123,5,0.0
123,6,26.61460602777487
123,7,51.68246789337217
123,8,73.74673258313385
123,9,91.52510523362992
123,10,103.9843714481687
123,11,110.40044396195128
123,12,110.4004439619513
123,13,103.98437144816872
123,14,91.52510523362993
123,15,73.74673258313389
123,16,51.682467893372184
123,17,26.614606027774908
123,18,1.3619456202130814e-14
123,19,0.0
123,20,0.0
123,21,0.0
123,22,0.0
123,23,0.0
124,0,0.0
124,1,0.0
124,2,0.0
124,3,0.0
124,4,0.0
124,5,0.0
124,6,27.806518274022935
124,7,53.9970227785411
124,8,77.04941659036231
124,9,95.62397837318571
124,10,108.64122211197851
124,11,115.3446329163979
124,12,115.34463291639791
124,13,108.64122211197854
124,14,95.62397837318572
124,15,77.04941659036236
124,16,53.997022778541115
124,17,27.806518274022974
124,18,1.42293918373838e-14
124,19,0.0
124,20,0.0
124,21,0.0
124,22,0.0
124,23,0.0
125,0,0.0
125,1,0.0
125,2,0.0
125,3,0.0
125,4,0.0
125,5,0.0
125,6,29.020329467170555
125,7,56.35410287031477
125,8,80.41278065346567
125,9,99.79815991360215
125,10,113.38363287111156
125,11,120.37966121888849
125,12,120.3796612188885
125,13,113.38363287111159
125,14,99.79815991360216
125,15,80.41278065346572
125,16,56.35410287031478
125,17,29.020329467170594
125,18,1.4850533790996718e-14
125,19,0.0
125,20,0.0
125,21,0.0
125,22,0.0
125,23,0.0
126,0,0.0
126,1,0.0
126,2,0.0
126,3,0.0
126,4,0.0
126,5,0.0
126,6,30.255679928765
126,7,58.75300971499202
126,8,83.83582813508468
126,9,104.04641295480255
126,10,118.21019844691028
126,11,125.50403688187217
126,12,125.50403688187218
126,13,118.21019844691031
126,14,104.04641295480256
126,15,83.83582813508472
126,16,58.75300971499203
126,17,30.255679928765044
126,18,1.548269800520336e-14
126,19,0.0
126,20,0.0
126,21,0.0
126,22,0.0
126,23,0.0
127,0,0.0
127,1,0.0
127,2,0.0
127,3,0.0
127,4,0.0
127,5,0.0
127,6,31.51220359780348
127,7,61.193032464702156
127,8,87.31754471237515
127,9,108.36747864772606
127,10,123.11948862382886
127,11,130.716241442247
127,12,130.71624144224702
127,13,123.11948862382889
127,14,108.36747864772607
127,15,87.3175447123752
127,16,61.19303246470217
127,17,31.512203597803524
127,18,1.612569715610385e-14
127,19,0.0
127,20,0.0
127,21,0.0
127,22,0.0
127,23,0.0
128,0,0.0
128,1,0.0
128,2,0.0
128,3,0.0
128,4,0.0
128,5,0.0
128,6,32.78952813920484
128,7,63.673448088044424
128,8,90.85689867757362
128,9,112.7600765673516
128,10,128.11004867323663
128,11,136.01473041131314
128,12,136.01473041131314
128,13,128.11004867323666
128,14,112.76007656735162
128,15,90.85689867757367
128,16,63.673448088044445
128,17,32.78952813920488
128,18,1.6779340709172705e-14
128,19,0.0
128,20,0.0
128,21,0.0
128,22,0.0
128,23,0.0
129,0,0.0
129,1,0.0
129,2,0.0
129,3,0.0
129,4,0.0
129,5,0.0
129,6,34.087275054140534
129,7,66.19352158433786
129,8,94.45284124371467
129,9,117.22290509211555
129,10,133.18039978448584
129,11,141.39793373243822
129,12,141.39793373243825
129,13,133.18039978448587
129,14,117.22290509211558
129,15,94.45284124371473
129,16,66.19352158433787
129,17,34.087275054140584
129,18,1.7443434975718378e-14
129,19,0.0
129,20,0.0
129,21,0.0
129,22,0.0
129,23,0.0
130,0,0.0
130,1,0.0
130,2,0.0
130,3,0.0
130,4,0.0
130,5,0.0
130,6,35.40505979219201
130,7,68.75250620141789
130,8,98.10430685540919
130,9,121.75464178961033
130,10,138.32903950311515
130,11,146.86425624629925
130,12,146.86425624629925
130,13,138.32903950311518
130,14,121.75464178961035
130,15,98.10430685540923
130,16,68.75250620141792
130,17,35.40505979219206
130,18,1.8117783170277357e-14
130,19,0.0
130,20,0.0
130,21,0.0
130,22,0.0
130,23,0.0
131,0,0.0
131,1,0.0
131,2,0.0
131,3,0.0
131,4,0.0
131,5,0.0
131,6,36.74249186530125
131,7,71.34964365691503
131,8,101.81021350459129
131,9,126.3539438084495
131,10,143.5544421760591
131,11,152.41207816356234
131,12,152.41207816356234
131,13,143.55444217605913
131,14,126.35394380844953
131,15,101.81021350459133
131,16,71.34964365691505
131,17,36.7424918653013
131,18,1.8802185468925965e-14
131,19,0.0
131,20,0.0
131,21,0.0
131,22,0.0
131,23,0.0
132,0,0.0
132,1,0.0
132,2,0.0
132,3,0.0
132,4,0.0
132,5,0.0
132,6,38.09917496348084
132,7,73.98416436295044
132,8,105.56946305114086
132,9,131.0194482761839
132,10,148.85505940373233
132,11,158.03975554486172
132,12,158.03975554486175
132,13,148.85505940373235
132,14,131.0194482761839
132,15,105.56946305114091
132,16,73.98416436295045
132,17,38.09917496348089
132,18,1.9496439068492507e-14
132,19,0.0
132,20,0.0
132,21,0.0
132,22,0.0
132,23,0.0
133,0,0.0
133,1,0.0
133,2,0.0
133,3,0.0
133,4,0.0
133,5,0.0
133,6,39.474707072249196
133,7,76.65528765418131
133,8,109.38094154828602
133,9,135.74977270314992
133,10,154.2293204988536
133,11,163.7456207879341
133,12,163.74562078793412
133,13,154.22932049885364
133,14,135.74977270314994
133,15,109.38094154828607
133,16,76.65528765418132
133,17,39.474707072249245
133,18,2.020033824665222e-14
133,19,0.0
133,20,0.0
133,21,0.0
133,22,0.0
133,23,0.0
134,0,0.0
134,1,0.0
134,2,0.0
134,3,0.0
134,4,0.0
134,5,0.0
134,6,40.86868059175603
134,7,79.36222201912884
134,8,113.24351957268955
134,9,140.54351539213098
134,10,159.67563295187432
134,11,169.52798312176517
134,12,169.5279831217652
134,13,159.67563295187438
134,14,140.54351539213098
134,15,113.2435195726896
134,16,79.36222201912885
134,17,40.86868059175609
134,18,2.0913674422887206e-14
134,19,0.0
134,20,0.0
134,21,0.0
134,22,0.0
134,23,0.0
135,0,0.0
135,1,0.0
135,2,0.0
135,3,0.0
135,4,0.0
135,5,0.0
135,6,42.28068245756315
135,7,82.1041653347203
135,8,117.15605255912163
135,9,145.399255853711
135,10,165.1923829028737
135,11,175.38512910760195
135,12,175.38512910760198
135,13,165.19238290287373
135,14,145.39925585371103
135,15,117.15605255912169
135,16,82.10416533472034
135,17,42.28068245756321
135,18,2.163623622029341e-14
135,19,0.0
135,20,0.0
135,21,0.0
135,22,0.0
135,23,0.0
136,0,0.0
136,1,0.0
136,2,0.0
136,3,0.0
136,4,0.0
136,5,0.0
136,6,43.71029426304419
136,7,84.8803051039753
136,8,121.11738113961897
136,9,150.31555522719572
136,10,170.77793561977995
136,11,181.3153231466812
136,12,181.31532314668124
136,13,170.77793561977998
136,14,150.31555522719572
136,15,121.11738113961903
136,16,84.88030510397533
136,17,43.71029426304425
136,18,2.236780952821609e-14
136,19,0.0
136,20,0.0
136,21,0.0
136,22,0.0
136,23,0.0
137,0,0.0
137,1,0.0
137,2,0.0
137,3,0.0
137,4,0.0
137,5,0.0
137,6,45.15709238336762
137,7,87.68981869676615
137,8,125.12633148703063
137,9,155.29095670697822
137,10,176.4306359827769
137,11,187.31680799452502
137,12,187.31680799452505
137,13,176.43063598277692
137,14,155.29095670697825
137,15,125.1263314870307
137,16,87.68981869676618
137,17,45.15709238336768
137,18,2.3108177565695455e-14
137,19,0.0
137,20,0.0
137,21,0.0
137,22,0.0
137,23,0.0
138,0,0.0
138,1,0.0
138,2,0.0
138,3,0.0
138,4,0.0
138,5,0.0
138,6,46.620648101025985
138,7,90.53187359358115
138,8,129.1817156628486
138,9,160.32398597422232
138,10,182.14880897475194
138,11,193.38780528165054
138,12,193.38780528165057
138,13,182.14880897475197
138,14,160.32398597422235
138,15,129.1817156628487
138,16,90.53187359358118
138,17,46.62064810102605
138,18,2.3857120945703574e-14
138,19,0.0
138,20,0.0
138,21,0.0
138,22,0.0
138,23,0.0
139,0,0.0
139,1,0.0
139,2,0.0
139,3,0.0
139,4,0.0
139,5,0.0
139,6,48.100527732873964
139,7,93.40562763221772
139,8,133.2823319692191
139,9,165.41315163373432
139,10,187.93076017763906
139,11,199.5265160405385
139,12,199.52651604053852
139,13,187.93076017763912
139,14,165.41315163373432
139,15,133.28233196921917
139,16,93.40562763221773
139,17,48.100527732874035
139,18,2.4614417740153407e-14
139,19,0.0
139,20,0.0
139,21,0.0
139,22,0.0
139,23,0.0
140,0,0.0
140,1,0.0
140,2,0.0
140,3,0.0
140,4,0.0
140,5,0.0
140,6,49.59629275863825
140,7,96.31022925733352
140,8,137.426965305032
140,9,170.5569456558961
140,10,193.7747762745122
140,11,205.73112123870692
140,12,205.73112123870695
140,13,193.77477627451225
140,14,170.5569456558961
140,15,137.42696530503207
140,16,96.31022925733353
140,17,49.59629275863832
140,18,2.537984354566096e-14
140,19,0.0
140,20,0.0
140,21,0.0
140,22,0.0
140,23,0.0
141,0,0.0
141,1,0.0
141,2,0.0
141,3,0.0
141,4,0.0
141,5,0.0
141,6,51.107499950860465
141,7,99.24481777278064
141,8,141.6143875259815
141,9,175.7538438235268
141,10,199.6791255572777
141,11,211.9997823177293
141,12,211.99978231772934
141,13,199.67912555727776
141,14,175.75384382352684
141,15,141.61438752598156
141,16,99.24481777278066
141,17,51.10749995086054
141,18,2.6153171550040828e-14
141,19,0.0
141,20,0.0
141,21,0.0
141,22,0.0
141,23,0.0
142,0,0.0
142,1,0.0
142,2,0.0
142,3,0.0
142,4,0.0
142,5,0.0
142,6,52.633701506235
142,7,102.20852359664826
142,8,145.8433578084914
142,9,181.002306183541
142,10,205.64205843981665
142,11,218.33064173803896
142,12,218.330641738039
142,13,205.6420584398167
142,14,181.00230618354104
142,15,145.84335780849145
142,16,102.20852359664829
142,17,52.63370150623507
142,18,2.6934172599515508e-14
142,19,0.0
142,20,0.0
142,21,0.0
142,22,0.0
142,23,0.0
143,0,0.0
143,1,0.0
143,2,0.0
143,3,0.0
143,4,0.0
143,5,0.0
143,6,54.17444517830293
143,7,105.20046851893892
143,8,150.1126230173985
143,9,186.30077750327058
143,10,211.6618079764256
143,11,224.72182352935886
143,12,224.72182352935886
143,13,211.66180797642565
143,14,186.3007775032706
143,15,150.1126230173986
143,16,105.20046851893895
143,17,54.17444517830301
143,18,2.7722615266618698e-14
143,19,0.0
143,20,0.0
143,21,0.0
143,22,0.0
143,23,0.0
144,0,0.0
144,1,0.0
144,2,0.0
144,3,0.0
144,4,0.0
144,5,0.0
144,6,55.729274411462164
144,7,108.21976596180048
144,8,154.42091807728295
144,9,191.6476877313128
144,10,217.73659038539964
144,11,231.17143384659076
144,12,231.1714338465908
144,13,217.73659038539967
144,14,191.64768773131283
144,15,154.42091807728303
144,16,108.2197659618005
144,17,55.72927441146224
144,18,2.8518265918772095e-14
144,19,0.0
144,20,0.0
144,21,0.0
144,22,0.0
144,23,0.0
145,0,0.0
145,1,0.0
145,2,0.0
145,3,0.0
145,4,0.0
145,5,0.0
145,6,57.29772847625502
145,7,111.26552124223898
145,8,158.76696634733798
145,9,197.04145246277147
145,10,223.86460557760668
145,11,237.677561531004
145,12,237.67756153100402
145,13,223.8646055776067
145,14,197.0414524627715
145,15,158.76696634733807
145,16,111.265521242239
145,17,57.297728476255095
145,18,2.9320888787515954e-14
145,19,0.0
145,20,0.0
145,21,0.0
145,22,0.0
145,23,0.0
146,0,0.0
146,1,0.0
146,2,0.0
146,3,0.0
146,4,0.0
146,5,0.0
146,6,58.87934260589207
146,7,114.33683183723203
146,8,163.14947999966583
146,9,202.48047340874976
146,10,230.04403768989187
146,11,244.23827867655194
146,12,244.23827867655197
146,13,230.04403768989192
146,14,202.4804734087498
146,15,163.1494799996659
146,16,114.33683183723205
146,17,58.87934260589215
146,18,3.0130246038372245e-14
146,19,0.0
146,20,0.0
146,21,0.0
146,22,0.0
146,23,0.0
147,0,0.0
147,1,0.0
147,2,0.0
147,3,0.0
147,4,0.0
147,5,0.0
147,6,60.47364813397267
147,7,117.43278765116598
147,8,167.56716040088878
147,9,207.96313886995756
147,10,236.2730556231572
147,11,250.85164120115238
147,12,250.8516412011524
147,13,236.27305562315726
147,14,207.9631388699576
147,15,167.56716040088887
147,16,117.43278765116601
147,17,60.47364813397275
147,18,3.094609784132017e-14
147,19,0.0
147,20,0.0
147,21,0.0
147,22,0.0
147,23,0.0
148,0,0.0
148,1,0.0
148,2,0.0
148,3,0.0
148,4,0.0
148,5,0.0
148,6,62.080172633360924
148,7,120.552471285517
148,8,172.01869849696274
148,9,213.48782421429323
148,10,242.54981358495593
148,11,257.5156894227613
148,12,257.51568942276134
148,13,242.549813584956
148,14,213.48782421429325
148,15,172.01869849696283
148,16,120.55247128551703
148,17,62.08017263336101
148,18,3.176820244186299e-14
148,19,0.0
148,20,0.0
148,21,0.0
148,22,0.0
148,23,0.0
149,0,0.0
149,1,0.0
149,2,0.0
149,3,0.0
149,4,0.0
149,5,0.0
149,6,63.698440056176004
149,7,123.6949583106959
149,8,176.5027752010776
149,9,219.05289235825657
149,10,248.87245163644027
149,11,264.22844864006856
149,12,264.22844864006856
149,13,248.87245163644033
149,14,219.0528923582566
149,15,176.5027752010777
149,16,123.69495831069592
149,17,63.69844005617609
149,18,3.259631623266509e-14
149,19,0.0
149,20,0.0
149,21,0.0
149,22,0.0
149,23,0.0
150,0,0.0
150,1,0.0
150,2,0.0
150,3,0.0
150,4,0.0
150,5,0.0
150,6,65.32797087485548
150,7,126.85931753997671
150,8,181.01806178453177
150,9,224.6566942520527
150,10,255.23909624350196
150,11,270.987929717645
150,12,270.98792971764505
150,13,255.23909624350205
150,14,224.65669425205272
150,15,181.01806178453188
150,16,126.85931753997674
150,17,65.32797087485557
150,18,3.343019382573811e-14
150,19,0.0
150,20,0.0
150,21,0.0
150,22,0.0
150,23,0.0
151,0,0.0
151,1,0.0
151,2,0.0
151,3,0.0
151,4,0.0
151,5,0.0
151,6,66.96828222424965
151,7,130.04461130542742
151,8,185.56322027046278
151,9,230.29756936824054
151,10,261.64786083194065
151,11,277.79212967536586
151,12,277.7921296753659
151,13,261.6478608319407
151,14,230.29756936824057
151,15,185.56322027046286
151,16,130.04461130542745
151,17,66.96828222424973
151,18,3.426958812515467e-14
151,19,0.0
151,20,0.0
151,21,0.0
151,22,0.0
151,23,0.0
152,0,0.0
152,1,0.0
152,2,0.0
152,3,0.0
152,4,0.0
152,5,0.0
152,6,68.61888804470478
152,7,133.24989573576087
152,8,190.1369038303184
152,9,235.97384619378286
152,10,268.0968463464959
152,11,284.6390322819367
152,12,284.6390322819367
152,13,268.09684634649597
152,14,235.9738461937829
152,15,190.13690383031852
152,16,133.2498957357609
152,17,68.61888804470486
152,18,3.5114250400268206e-14
152,19,0.0
152,20,0.0
152,21,0.0
152,22,0.0
152,23,0.0
153,0,0.0
153,1,0.0
153,2,0.0
153,3,0.0
153,4,0.0
153,5,0.0
153,6,70.27929922609339
153,7,136.47422103602486
153,8,194.73775718295207
153,9,241.6838427253526
153,10,274.5841418135798
153,11,291.52660865234736
153,12,291.52660865234736
153,13,274.58414181357983
153,14,241.68384272535263
153,15,194.73775718295215
153,16,136.47422103602491
153,17,70.27929922609349
153,18,3.596393035941736e-14
153,19,0.0
153,20,0.0
153,21,0.0
153,22,0.0
153,23,0.0
154,0,0.0
154,1,0.0
154,2,0.0
154,3,0.0
154,4,0.0
154,5,0.0
154,6,71.94902375274776
154,7,139.71663176904616
154,8,199.36441699622054
154,9,247.42586696774526
154,10,281.1078249075377
154,11,298.45281784907286
154,12,298.4528178490729
154,13,281.10782490753775
154,14,247.42586696774532
154,15,199.36441699622065
154,16,139.7166317690462
154,17,71.94902375274786
154,18,3.681837622409259e-14
154,19,0.0
154,20,0.0
154,21,0.0
154,22,0.0
154,23,0.0
155,0,0.0
155,1,0.0
155,2,0.0
155,3,0.0
155,4,0.0
155,5,0.0
155,6,73.627566849255
155,7,142.97616713854757
155,8,204.01551229096967
155,9,253.1982174352548
155,10,287.66596252027625
155,11,305.4156074868484
155,12,305.4156074868484
155,13,287.6659625202763
155,14,253.19821743525486
155,15,204.01551229096978
155,16,142.9761671385476
155,17,73.6275668492551
155,18,3.7677334803543743e-14
155,19,0.0
155,20,0.0
155,21,0.0
155,22,0.0
155,23,0.0
156,0,0.0
156,1,0.0
156,2,0.0
156,3,0.0
156,4,0.0
156,5,0.0
156,6,75.31443112706981
156,7,146.25186127385274
156,8,208.689664847285
156,9,258.9991836558605
156,10,294.256611334085
156,11,312.4129143408353
156,12,312.41291434083536
156,13,294.25661133408505
156,14,258.9991836558606
156,15,208.68966484728512
156,16,146.25186127385277
156,17,75.31443112706991
156,18,3.854055156980592e-14
156,19,0.0
156,20,0.0
156,21,0.0
156,22,0.0
156,23,0.0
157,0,0.0
157,1,0.0
157,2,0.0
157,3,0.0
157,4,0.0
157,5,0.0
157,6,77.00911673190102
157,7,149.5427435160939
157,8,213.38548961288734
157,9,264.8270466780757
157,10,300.87781839748203
157,11,319.44266495799803
157,12,319.4426649579981
157,13,300.87781839748214
157,14,264.82704667807576
157,15,213.38548961288743
157,16,149.54274351609394
157,17,77.00911673190113
157,18,3.9407770733121486e-14
157,19,0.0
157,20,0.0
157,21,0.0
157,22,0.0
157,23,0.0
158,0,0.0
158,1,0.0
158,2,0.0
158,3,0.0
158,4,0.0
158,5,0.0
158,6,78.71112149182972
158,7,152.84783870583982
158,8,218.10159511355465
158,9,270.68007958031166
158,10,307.5276217039176
158,11,326.50277627151473
158,12,326.5027762715148
158,13,307.5276217039177
158,14,270.6800795803117
158,15,218.10159511355477
158,16,152.84783870583988
158,17,78.71112149182983
158,18,4.027873531773627e-14
158,19,0.0
158,20,0.0
158,21,0.0
158,22,0.0
158,23,0.0
159,0,0.0
159,1,0.0
159,2,0.0
159,3,0.0
159,4,0.0
159,5,0.0
159,6,80.41994106611321
159,7,156.1661674720559
159,8,222.83658386544508
159,9,276.5565479826004
159,10,314.20405077315723
159,11,333.59115621803323
159,12,333.5911562180333
159,13,314.2040507731573
159,14,276.5565479826005
159,15,222.8365838654452
159,16,156.16616747205592
159,17,80.41994106611332
159,18,4.115318723804687e-14
159,19,0.0
159,20,0.0
159,21,0.0
159,22,0.0
159,23,0.0
160,0,0.0
160,1,0.0
160,2,0.0
160,3,0.0
160,4,0.0
160,5,0.0
160,6,82.13506909463229
160,7,159.49674652231323
160,8,227.58905278920201
160,9,282.45471056052986
160,10,320.90512723517855
160,11,340.70570435759566
160,12,340.7057043575957
160,13,320.9051272351786
160,14,282.45471056052986
160,15,227.58905278920213
160,16,159.49674652231326
160,17,82.1350690946324
160,18,4.203086737507708e-14
160,19,0.0
160,20,0.0
160,21,0.0
160,22,0.0
160,23,0.0
161,0,0.0
161,1,0.0
161,2,0.0
161,3,0.0
161,4,0.0
161,5,0.0
161,6,83.85599734793664
161,7,162.83858893415956
161,8,232.35759362571673
161,9,288.3728195612354
161,10,327.6288654164049
161,11,347.8443124960438
161,12,347.84431249604387
161,13,327.628865416405
161,14,288.3728195612355
161,15,232.35759362571685
161,16,162.8385889341596
161,17,83.85599734793675
161,18,4.2911515653260426e-14
161,19,0.0
161,20,0.0
161,21,0.0
161,22,0.0
161,23,0.0
162,0,0.0
162,1,0.0
162,2,0.0
162,3,0.0
162,4,0.0
162,5,0.0
162,6,85.58221587784413
162,7,166.19070444756537
162,8,237.14079335342586
162,9,294.30912132129697
162,10,334.3732729281031
162,11,355.00486530972256
162,12,355.00486530972256
162,13,334.3732729281032
162,14,294.309121321297
162,15,237.14079335342598
162,16,166.19070444756542
162,17,85.58221587784425
162,18,4.379487111750614e-14
162,19,0.0
162,20,0.0
162,21,0.0
162,22,0.0
162,23,0.0
163,0,0.0
163,1,0.0
163,2,0.0
163,3,0.0
163,4,0.0
163,5,0.0
163,6,87.31321316854948
163,7,169.55209975835942
163,8,241.93723460702006
163,9,300.26185678638706
163,10,341.136351256771
163,11,362.1852409722956
163,12,362.1852409722957
163,13,341.1363512567711
163,14,300.2618567863871
163,15,241.93723460702017
163,16,169.55209975835945
163,17,87.3132131685496
163,18,4.468067201052577e-14
163,19,0.0
163,20,0.0
163,21,0.0
163,22,0.0
163,23,0.0
164,0,0.0
164,1,0.0
164,2,0.0
164,3,0.0
164,4,0.0
164,5,0.0
164,6,89.04847628819746
164,7,172.92177881256626
164,8,246.74549609744025
164,9,306.2292620325168
164,10,347.9160963563407
164,11,369.38331178348903
164,12,369.3833117834891
164,13,347.91609635634074
164,14,306.2292620325168
164,15,246.74549609744037
164,16,172.9217788125663
164,17,89.04847628819759
164,18,4.556865585039756e-14
164,19,0.0
164,20,0.0
164,21,0.0
164,22,0.0
164,23,0.0
165,0,0.0
165,1,0.0
165,2,0.0
165,3,0.0
165,4,0.0
165,5,0.0
165,6,90.78749104087572
165,7,176.29874310155853
165,8,251.56415303303606
165,9,312.2095687887246
165,10,354.7104992420204
165,11,376.59694479957443
165,12,376.5969447995745
165,13,354.71049924202043
165,14,312.20956878872465
165,15,251.5641530330362
165,16,176.29874310155859
165,17,90.78749104087585
165,18,4.645855950834553e-14
165,19,0.0
165,20,0.0
165,21,0.0
165,22,0.0
165,23,0.0
166,0,0.0
166,1,0.0
166,2,0.0
166,3,0.0
166,4,0.0
166,5,0.0
166,6,92.52974211898196
166,7,179.68199195793648
166,8,256.3917775417623
166,9,318.201004961053
166,10,361.5175465855996
166,11,383.824002465406
166,12,383.82400246540607
166,13,361.51754658559963
166,14,318.201004961053
166,15,256.3917775417624
166,16,179.68199195793653
166,17,92.52974211898209
166,18,4.73501192867101e-14
166,19,0.0
166,20,0.0
166,21,0.0
166,22,0.0
166,23,0.0
167,0,0.0
167,1,0.0
167,2,0.0
167,3,0.0
167,4,0.0
167,5,0.0
167,6,94.27471325592094
167,7,183.07052285204756
167,8,261.22693909428835
167,9,324.2017951576584
167,10,368.33522131204245
167,11,391.06234324782486
167,12,391.0623432478249
167,13,368.33522131204256
167,14,324.20179515765847
167,15,261.22693909428847
167,16,183.07052285204762
167,17,94.27471325592107
167,18,4.824307099708752e-14
167,19,0.0
167,20,0.0
167,21,0.0
167,22,0.0
167,23,0.0
168,0,0.0
168,1,0.0
168,2,0.0
168,3,0.0
168,4,0.0
168,5,0.0
168,6,96.02188737908523
168,7,186.46333168905736
168,8,266.068204927895
168,9,330.210161214898
168,10,375.1615031971902
168,11,398.30982227024106
168,12,398.3098222702411
168,13,375.1615031971903
168,14,330.210161214898
168,15,266.0682049278951
168,16,186.4633316890574
168,17,96.02188737908536
168,18,4.913715003861454e-14
168,19,0.0
168,20,0.0
168,21,0.0
168,22,0.0
168,23,0.0
169,0,0.0
169,1,0.0
169,2,0.0
169,3,0.0
169,4,0.0
169,5,0.0
169,6,97.77074676307498
169,7,189.8594131064846
169,8,270.91414047103257
169,9,336.22432272423765
169,10,381.99436946639685
169,11,405.5642919482067
169,12,405.56429194820674
169,13,381.99436946639696
169,14,336.2243227242377
169,15,270.9141404710327
169,16,189.85941310648465
169,17,97.77074676307512
169,18,5.003209147637534e-14
169,19,0.0
169,20,0.0
169,21,0.0
169,22,0.0
169,23,0.0
170,0,0.0
170,1,0.0
170,2,0.0
170,3,0.0
